State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
USA.AZ,US,Waste ,CH4,1.433742216,1.502760221,1.566795814,1.663182076,1.74233157,1.842194525,1.939344256,1.608745106,1.648184346,1.50088386,0.540463966,2.192195744,2.201252789,2.195111043,2.300180976,2.426875041,2.557645723,2.728084726,2.762868289,2.770148247,2.633131404,2.689669214,2.411923435,2.467972799,2.528368714,2.586844523,2.572490138,2.668873113,2.720232591
USA.AZ,US,Waste ,CO2,0,0,0,0,0,0,0,0,0,0.013310212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AZ,US,Waste ,N2O,0.10750742,0.110843614,0.114861277,0.118605219,0.125170489,0.128948147,0.133763954,0.13629236,0.140855154,0.1468457,0.158405178,0.160059903,0.165757745,0.171241834,0.177676302,0.181333488,0.18983874,0.193531471,0.194590323,0.195897143,0.190295472,0.188375765,0.192571938,0.194719675,0.201913098,0.204876348,0.208203111,0.21127565,0.214680053
USA.AR,US,Agriculture ,All GHG,15.93786148,15.52493596,16.18378768,16.41872562,16.79987345,16.59402113,16.7622799,16.60901128,16.18902757,16.28640431,15.29579877,16.54125506,16.2848945,16.7265106,17.0852636,15.97800798,15.39341106,15.79289665,16.05442802,15.89349304,16.7625277,14.87577493,15.03976766,15.08812838,16.66340982,15.92224122,15.76059379,15.35882814,16.10939934
USA.AR,US,Agriculture ,CH4,6.861208826,6.863782312,7.14662361,6.813485959,7.481390811,7.399346538,6.870262299,7.383518801,7.42047905,7.662672984,7.114159947,7.566021695,7.264725834,7.154927983,7.531680006,7.56787232,6.789144602,6.634568157,6.901887303,6.98472462,7.882824805,6.072435055,6.321642228,5.630136252,6.755383487,6.252603885,6.957258639,5.932946918,6.743165481
USA.AR,US,Agriculture ,N2O,9.076652653,8.661153653,9.037164072,9.60523966,9.318482634,9.194674593,9.8920176,9.22549248,8.768548517,8.623731321,8.18163882,8.975233368,9.02016867,9.571582614,9.553583596,8.410135659,8.604266461,9.158328491,9.152540719,8.908768421,8.879702898,8.803339878,8.718125436,9.457992124,9.908026336,9.669637332,8.803335148,9.425881219,9.366233858
USA.AR,US,Bunker Fuels ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AR,US,Bunker Fuels ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AR,US,Commercial,All GHG,1.63046798,1.639463186,1.595795765,1.825511709,1.760689079,1.807697363,1.915066349,1.803660015,1.762432391,1.797110765,2.117561238,2.149621968,2.144090121,2.192555248,2.032326173,2.138600597,1.888323935,1.875128604,2.186198974,2.507448797,2.57472296,2.533923018,2.497198524,2.838816161,3.099590983,3.115150073,2.941541515,3.039520217,3.509241809
USA.AR,US,Commercial,CH4,0.006478648,0.006547396,0.006580921,0.009044228,0.008715728,0.008800528,0.009212547,0.00710744,0.006673269,0.006995589,0.007912895,0.008157775,0.008105612,0.0084354,0.008038187,0.011709867,0.010377929,0.010671919,0.011819403,0.015873007,0.015752308,0.015255972,0.013920506,0.015939917,0.017053603,0.014299817,0.01367438,0.013055728,0.015791697
USA.AR,US,Commercial,CO2,1.622194153,1.631196917,1.587484316,1.814277008,1.749834408,1.796818655,1.903701924,1.794757608,1.75401713,1.788189312,2.107480173,2.139070612,2.133737384,2.181646243,2.021909806,2.123928199,1.875702013,1.862216092,2.171795301,2.487723401,2.555353889,2.51521008,2.480215535,2.819471841,3.078707443,3.097140955,2.924421069,3.023098549,3.489501565
USA.AR,US,Commercial,N2O,0.001795179,0.001718873,0.001730528,0.002190473,0.002138943,0.00207818,0.002151879,0.001794967,0.001741992,0.001925864,0.002168171,0.002393581,0.002247126,0.002473606,0.00237818,0.002962531,0.002243994,0.002240593,0.002584271,0.003852389,0.003616763,0.003456967,0.003062483,0.003404403,0.003829938,0.003709301,0.003446066,0.00336594,0.003948548
USA.AR,US,Electricity/Heat ,All GHG,21.69788314,21.83864869,22.21809846,19.89461431,22.14114465,24.07541435,26.33123885,24.65702977,25.58958481,26.64345061,26.28136502,26.82795399,25.40638853,26.18409516,27.01245188,25.17042432,27.29010144,28.44591648,28.86479526,28.71153688,32.1776928,34.08013192,34.42231497,35.38091166,35.31764945,26.92906383,30.11670873,31.65763063,36.50010988
USA.AR,US,Electricity/Heat ,CH4,0.006015656,0.005959567,0.006038725,0.005392129,0.00602527,0.006579915,0.007200101,0.006655657,0.007299096,0.007569986,0.007455143,0.007889587,0.007259229,0.007681712,0.00786229,0.007284711,0.008054857,0.008240003,0.008349735,0.008507193,0.009533318,0.010148142,0.010444148,0.010358623,0.010124294,0.008284293,0.009373374,0.009702529,0.011228828
USA.AR,US,Electricity/Heat ,CO2,21.59836115,21.73832654,22.11574882,19.80237214,22.03878433,23.96521527,26.21040112,24.54236429,25.47017695,26.51868593,26.15725499,26.70015004,25.28827999,26.06549315,26.8863241,25.05511587,27.1690149,28.31722541,28.73419394,28.58586374,32.03741009,33.93261462,34.27794323,35.22395854,35.15630236,26.81831322,29.99553268,31.52682949,36.3505066
USA.AR,US,Electricity/Heat ,N2O,0.09350633,0.094362576,0.096310915,0.086850044,0.096335044,0.103619168,0.113637636,0.108009817,0.112108771,0.117194692,0.116654895,0.119914366,0.110849313,0.110920296,0.11826549,0.108023736,0.113031683,0.12045107,0.122251577,0.11716595,0.130749395,0.137369161,0.133927592,0.146594499,0.151222791,0.10246632,0.111802674,0.121098612,0.138374446
USA.AR,US,Energy ,All GHG,53.10762033,52.18132816,54.06734643,53.2534115,57.21782748,60.72898762,63.4445549,62.2864759,62.96546217,65.57782149,65.4241102,64.72444209,63.80725358,64.73910826,64.07925826,61.84716632,63.73293441,65.27166343,66.27846668,63.68067112,68.26644327,70.01464058,68.83679241,71.21149079,71.76157662,62.22966693,65.20195541,67.33739776,73.70004983
USA.AR,US,Fugitive Emissions ,All GHG,0.849413513,0.803948482,0.985156294,0.99471752,0.990929587,1.100850584,1.114433019,1.017129442,1.050328143,1.560905273,1.079236627,1.300549267,1.728212801,1.939398494,0.956166902,0.94264574,1.00836792,1.300297132,1.547205094,1.646435154,1.92764318,2.280504103,2.382662465,2.370616997,2.451091229,2.662383512,2.470149354,2.699201064,2.320304442
USA.AR,US,Fugitive Emissions ,CH4,0.83567824,0.793861533,0.967132194,0.97491889,0.975791767,1.085699066,1.101327566,1.010636985,1.048143901,1.269955961,1.069255685,1.279704538,1.716095499,1.922308753,0.944521812,0.931000651,1.007788607,1.299766576,1.541716586,1.639640566,1.907218843,2.255812473,2.382662465,2.370616997,2.451091229,2.662383512,2.470149354,2.699201064,2.320304442
USA.AR,US,Fugitive Emissions ,CO2,0.013735274,0.010086948,0.0180241,0.01979863,0.015137819,0.015151519,0.013105452,0.006492458,0.002184242,0.290949312,0.009980942,0.020844729,0.012117302,0.017089741,0.011645089,0.011645089,0.000579313,0.000530556,0.005488507,0.006794588,0.020424337,0.02469163,0,0,0,0,0,0,0
USA.AR,US,Industrial Processes ,All GHG,1.151355762,1.07829973,1.126998037,1.357185857,1.509293243,1.684573385,1.797909666,4.348929472,4.578781631,4.520348086,4.611689573,4.203453789,4.637111405,4.733181155,4.783265747,4.56790517,4.686255701,4.67342839,4.629373778,3.731917204,4.61623534,4.563831602,4.664893615,4.726486638,4.914288263,4.861490699,5.131216252,5.115765745,5.210099925
USA.AR,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.AR,US,Industrial Processes ,CO2,0.915615805,0.845304939,0.883376303,1.063936631,1.146574982,1.166578051,1.17512995,3.628122029,3.803727585,3.661599979,3.681109246,3.218290192,3.614136435,3.677902419,3.700408861,3.446587721,3.509277546,3.435357985,3.313026158,2.329134869,3.134659572,3.053988883,3.150771903,3.204055844,3.35360319,3.274855805,3.531883803,3.523272345,3.6113782
USA.AR,US,Industrial Processes ,F-Gas,0.235739957,0.232994791,0.243621733,0.293249226,0.362718261,0.517995334,0.622779716,0.720807444,0.775054045,0.858748107,0.930580327,0.985163597,1.02297497,1.055278736,1.082856886,1.121317448,1.176978155,1.238070405,1.31634762,1.402782335,1.481575768,1.509842719,1.514121713,1.522430793,1.560685073,1.586634894,1.599332449,1.5924934,1.598721724
USA.AR,US,Industrial Processes ,N2O,0.832483219,0.791076131,0.963363708,0.971294386,0.972067933,1.083323281,1.099607171,1.00916236,1.046177734,1.268153642,1.068272602,1.278588637,1.714979597,1.921684393,0.943979376,0.93075488,1.006462882,1.231431207,1.429806695,1.583537192,1.845916455,2.090925302,2.19789621,2.269538479,2.367884096,2.398097149,2.352893848,2.334834236,2.286505701
USA.AR,US,Industry,All GHG,9.488513202,8.209733218,9.72235748,9.832663557,10.63451532,11.55972943,11.34020701,11.74386217,11.59963604,11.07951692,11.15448991,11.12206731,10.69112688,10.80048332,10.48855076,10.15009233,10.24705909,10.05132388,10.63170537,8.152299527,9.117520179,9.039423015,8.680583321,9.279409572,9.088751706,8.267156056,8.254155302,8.556834053,9.07814565
USA.AR,US,Industry,CH4,0.053329307,0.053300131,0.057712345,0.063086679,0.060767268,0.061826906,0.06502861,0.066816558,0.063390972,0.063347756,0.064806833,0.053796936,0.057820846,0.058328335,0.058501328,0.059764877,0.063015528,0.064751613,0.056610895,0.056136656,0.060475847,0.062145976,0.061903963,0.060775359,0.059544379,0.054343289,0.051904484,0.05218596,0.05209613
USA.AR,US,Industry,CO2,9.350021061,8.071242847,9.57214972,9.668499638,10.47642231,11.39879559,11.17109795,11.57007454,11.43481856,10.91475427,10.98556271,10.98107604,10.53987197,10.64742417,10.33465137,9.992542763,10.08105454,9.880818311,10.48180635,8.005250871,8.9587903,8.876590208,8.518443783,9.120121632,8.932875759,8.125153274,8.118547645,8.420862457,8.942279879
USA.AR,US,Industry,N2O,0.085162834,0.08519024,0.092495416,0.101077239,0.09732575,0.099106928,0.104080453,0.106971073,0.101426507,0.101414893,0.104120368,0.087194337,0.093434063,0.094730816,0.095398063,0.097784688,0.102989019,0.105753954,0.09328813,0.090912,0.098254032,0.100686831,0.100235575,0.098512581,0.096331569,0.087659494,0.083703173,0.083785636,0.083769641
USA.AR,US,Land-Use Change and Forestry ,All GHG,-47.22014947,-46.99730583,-46.32205059,-45.04334026,-45.72052867,-44.51761355,-44.9348008,-43.9075127,-43.72938397,-43.6108607,-44.19222614,-42.88287292,-42.14911157,-40.75660432,-39.52266034,-38.48119058,-38.6523626,-37.85751394,-37.39374278,-36.66122322,-35.84350032,-36.99187668,-37.63155967,-36.80701924,-36.59365711,-37.15296092,-37.54199308,-37.13500354,-36.55603399
USA.AR,US,Land-Use Change and Forestry ,CO2,-47.22014947,-46.99730583,-46.32205059,-45.04334026,-45.72052867,-44.51761355,-44.9348008,-43.9075127,-43.72938397,-43.6108607,-44.19222614,-42.88287292,-42.14911157,-40.75660432,-39.52266034,-38.48119058,-38.6523626,-37.85751394,-37.39374278,-36.66122322,-35.84350032,-36.99187668,-37.63155967,-36.80701924,-36.59365711,-37.15296092,-37.54199308,-37.13500354,-36.55603399
USA.AR,US,Residential,All GHG,2.559083824,2.613951553,2.494189723,2.888576103,2.680220044,2.758298771,2.912547988,2.676815358,2.372798677,2.6892113,2.942100451,2.681071023,2.646566427,2.51339243,2.277443242,2.206281254,2.117283689,2.145359536,2.397959063,2.294530078,2.409425482,2.223760887,1.715683892,2.305753911,2.454070528,2.098270174,1.708763718,1.610124084,2.194189946
USA.AR,US,Residential,CH4,0.028942042,0.030077811,0.030947394,0.041492936,0.039247512,0.039349279,0.040939623,0.023303959,0.02060267,0.022470251,0.024058899,0.022973683,0.022848836,0.02324642,0.023106847,0.045358845,0.040646733,0.044434818,0.049782812,0.073935444,0.079048243,0.076327296,0.063415521,0.08291035,0.084151903,0.050604816,0.040796205,0.03461421,0.053366387
USA.AR,US,Residential,CO2,2.524265329,2.577897864,2.457233287,2.839241259,2.633537048,2.711560907,2.863949762,2.648643,2.347999716,2.661298956,2.912480423,2.652682099,2.618664271,2.485225526,2.249512066,2.152649205,2.069137658,2.092835928,2.339012417,2.207620087,2.31666572,2.134311969,1.641440047,2.208665296,2.355535531,2.038761813,1.660806809,1.56938222,2.131495163
USA.AR,US,Residential,N2O,0.005876453,0.005975877,0.006009042,0.007841909,0.007435484,0.007388585,0.007658603,0.004868399,0.00419629,0.005442094,0.00556113,0.005415241,0.00505332,0.004920484,0.004824328,0.008273204,0.007499298,0.00808879,0.009163834,0.012974548,0.013711519,0.013121622,0.010828325,0.014178265,0.014383095,0.008903546,0.007160705,0.006127655,0.009328395
USA.AR,US,Total excluding LUCF,All GHG,71.97358383,70.64470245,73.26484023,72.96308596,77.50116107,80.96537296,83.79406085,85.05539864,85.58032969,88.30138756,87.3027292,87.63444834,86.71530249,88.03005372,87.85688534,84.29340081,85.67120575,87.67949048,88.96880898,85.39310237,91.69831733,91.54965353,90.63408487,93.32337956,95.5463477,85.2617502,88.41330778,90.21940152,97.48741085
USA.AR,US,Total excluding LUCF,CH4,9.563330711,9.571252966,10.07445163,9.809044265,10.51220757,10.56388792,9.883246636,10.2921186,10.40362255,10.92165982,10.23143439,11.06740516,11.00471663,10.94831338,10.42540649,10.46181744,9.713522305,9.931174697,10.49220073,10.78926963,11.92799144,10.50666831,10.86272514,10.38216794,11.49433059,11.20138949,11.77245848,11.056665,11.57300494
USA.AR,US,Total excluding LUCF,CO2,52.21137464,51.23643648,52.90209253,52.20250522,56.20679417,59.53024998,62.19113994,63.62372596,64.45613785,66.71513567,66.81329479,65.52083762,64.64691699,65.478544,65.85175546,63.4172125,65.33281918,66.55866226,67.28438252,63.64540085,68.77459852,70.12667511,68.97165983,71.40546757,72.0447383,62.33526806,65.77377586,67.69016757,74.47848015
USA.AR,US,Total excluding LUCF,F-Gas,0.235739957,0.232994791,0.243621733,0.293249226,0.362718261,0.517995334,0.622779716,0.720807444,0.775054045,0.858748107,0.930580327,0.985163597,1.02297497,1.055278736,1.082856886,1.121317448,1.176978155,1.238070405,1.31634762,1.402782335,1.481575768,1.509842719,1.514121713,1.522430793,1.560685073,1.586634894,1.599332449,1.5924934,1.598721724
USA.AR,US,Total excluding LUCF,N2O,9.963138528,9.604018206,10.04467434,10.65828725,10.41944107,10.35323972,11.09689456,10.41874664,9.945515244,9.805843964,9.327419694,10.06104197,10.0406939,10.54791759,10.49686651,9.293053419,9.447886114,9.951583119,9.875878115,9.555649558,9.514151594,9.406467387,9.285578178,10.01331325,10.44659374,10.13845776,9.267740989,9.88007555,9.837204027
USA.AR,US,Total including LUCF,All GHG,24.75343437,23.64739661,26.94278965,27.91974569,31.78063241,36.4477594,38.85926005,41.14788594,41.85094572,44.69052686,43.11050306,44.75157542,44.56619091,47.2734494,48.334225,45.81221022,47.01884315,49.82197654,51.5750662,48.73187915,55.854817,54.55777684,53.0025252,56.51636031,58.95269059,48.10878928,50.87131469,53.08439799,60.93137685
USA.AR,US,Transportation ,All GHG,16.88225868,17.07558304,17.05174871,17.81732829,19.0103288,19.42699712,19.83106168,20.38797914,20.59068211,21.80762662,21.84935694,20.64317853,21.19086882,21.10918361,21.31231931,21.23912208,21.18179834,21.4536378,20.65060292,20.36842068,20.05943867,19.85689764,19.13834924,19.03598249,19.35042273,19.15764329,19.71063679,19.77408771,20.09805811
USA.AR,US,Transportation ,CH4,0.086844571,0.087257049,0.089010444,0.088292166,0.088236167,0.088479695,0.085997529,0.079930751,0.074954657,0.071455244,0.066067072,0.06644987,0.059268824,0.057278161,0.056618237,0.052551798,0.050727228,0.047369612,0.042783148,0.034898888,0.034807729,0.033355202,0.031814807,0.030876123,0.029640377,0.031417565,0.031936196,0.030410157,0.032296792
USA.AR,US,Transportation ,CO2,16.16487741,16.3044434,16.22433531,16.94739009,18.09978274,18.46669075,18.84360179,19.41258634,19.63505956,20.85880601,20.94840083,19.78752465,20.40567011,20.37268241,20.61861134,20.6055593,20.60013086,20.93672136,20.19845581,19.99788086,19.72382931,19.5611667,18.87439878,18.79989523,19.13755189,18.95003465,19.51065772,19.59444978,19.92104603
USA.AR,US,Transportation ,N2O,0.630536697,0.683882582,0.738402954,0.781646039,0.822309888,0.871826679,0.901462368,0.895462057,0.880667894,0.877365356,0.834889044,0.789204013,0.725929888,0.679223036,0.637089731,0.581010983,0.530940256,0.469546828,0.40936397,0.335640936,0.30080163,0.262375737,0.232135657,0.205211134,0.18323046,0.176191068,0.168042881,0.149227768,0.144715288
USA.AR,US,Waste ,All GHG,1.776746259,1.860138592,1.886708086,1.933762984,1.974166905,1.957790827,1.789316384,1.810981989,1.847058321,1.916813686,1.971130664,2.165297397,1.986042993,1.831253708,1.909097727,1.900321341,1.858604576,1.941502015,2.006540501,2.087021007,2.053111013,2.095406407,2.092631179,2.297273753,2.207072992,2.248351359,2.319542329,2.407409877,2.467861754
USA.AR,US,Waste ,CH4,1.684833421,1.730467166,1.770405994,1.813331278,1.852033047,1.873805999,1.703278361,1.714148449,1.762078935,1.817192048,1.877717916,2.062411079,1.868591947,1.716106621,1.795077782,1.786274371,1.743766821,1.821371999,1.879250847,1.975553256,1.93833035,1.981188196,1.976921506,2.180554318,2.087341319,2.127452309,2.197365848,2.284548438,2.344755183
USA.AR,US,Waste ,CO2,0.022304454,0.057937021,0.043740674,0.04698982,0.046720527,0.009439239,0.010152003,0.020685692,0.008154112,0.020851895,0.011025482,0.021199257,0.03443952,0.031080343,0.028692827,0.029184352,0.027922352,0.032956622,0.040604039,0.025132437,0.027465306,0.028101021,0.028446562,0.029299186,0.030162127,0.03100835,0.031926139,0.032272719,0.032272719
USA.AR,US,Waste ,N2O,0.069608384,0.071734405,0.072561418,0.073441886,0.075413331,0.074545589,0.075886019,0.076147848,0.076825273,0.078769743,0.082387266,0.081687061,0.083011526,0.084066743,0.085327118,0.084862617,0.086915403,0.087173394,0.086685615,0.086335314,0.087315357,0.08611719,0.087263111,0.087420249,0.089569547,0.0898907,0.090250341,0.09058872,0.090833851
USA.CA,US,Agriculture ,All GHG,28.98492719,27.62555934,27.37711024,29.00286468,28.40492624,29.98993289,30.53804114,29.94133706,29.12028584,31.15577099,31.67570616,33.76582831,35.96869111,36.78082971,35.83223922,35.22765099,35.2117934,37.33501647,37.73505878,36.47292492,36.38705609,35.01661361,34.37971255,35.17103625,34.55472372,33.66733611,32.91377525,32.45391755,32.54191851
USA.CA,US,Agriculture ,CH4,15.41074546,15.20866777,15.52025868,15.78575932,16.63518176,16.98694673,17.14774877,17.83240692,17.42679347,18.98751321,19.3913653,19.93345702,20.49945179,20.84561088,20.51170528,20.99421139,21.16491786,22.77016071,23.05096064,22.6252891,22.16993062,22.21223978,23.02924041,22.38357687,22.42917095,21.5758298,21.7233966,21.51094094,21.36360641
USA.CA,US,Agriculture ,N2O,13.57418173,12.41689158,11.85685155,13.21710536,11.76974449,13.00298616,13.39029237,12.10893015,11.69349237,12.16825778,12.28434086,13.83237129,15.46923932,15.93521882,15.32053394,14.23343959,14.04687554,14.56485576,14.68409814,13.84763583,14.21712547,12.80437383,11.35047213,12.78745938,12.12555277,12.09150631,11.19037865,10.94297661,11.17831211
USA.CA,US,Bunker Fuels ,All GHG,0,0.219582868,0.121501453,0.101490886,0.087347907,0.104058983,0.100479923,0.10334417,0.095024766,0.102035254,0.076086955,0.095963596,0.091723957,0.031777103,0.054718811,0.064850686,0.127818948,0.135568624,0.12689118,0.121518731,0.128248923,0.099115377,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905
USA.CA,US,Bunker Fuels ,CO2,0,0.219582868,0.121501453,0.101490886,0.087347907,0.104058983,0.100479923,0.10334417,0.095024766,0.102035254,0.076086955,0.095963596,0.091723957,0.031777103,0.054718811,0.064850686,0.127818948,0.135568624,0.12689118,0.121518731,0.128248923,0.099115377,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905,0.079279905
USA.CA,US,Commercial,All GHG,19.101576,19.26070248,17.56030074,15.64082242,16.03438935,17.13048232,14.8616736,15.44743837,17.86489012,15.01165279,14.47538794,14.95373659,14.33603685,14.10613804,14.21808332,14.31027575,14.52669628,15.16145979,15.70810538,15.68759693,16.18850637,15.80842699,16.01484628,16.05012913,15.17572495,18.4709884,18.73076332,18.82518679,19.48910631
USA.CA,US,Commercial,CH4,0.103598838,0.106589444,0.104216256,0.094036485,0.092465026,0.095810134,0.092544994,0.0811081,0.081303154,0.076803888,0.07862518,0.079839079,0.079264145,0.080826082,0.080359756,0.063616717,0.061445577,0.064807904,0.06836924,0.075154837,0.076461215,0.073945302,0.069792415,0.074644005,0.074307733,0.071055257,0.074994303,0.075491096,0.074712426
USA.CA,US,Commercial,CO2,18.97254836,19.12789234,17.43343676,15.52572871,15.92090321,17.01256275,14.74804625,15.3476661,17.76389202,14.91709668,14.37860373,14.85608518,14.23957902,14.00773563,14.11977062,14.23136658,14.45109264,15.08153152,15.62294392,15.59434778,16.09268802,15.71601122,15.92752344,15.95743241,15.08345581,18.37612213,18.63086458,18.7245726,19.38907549
USA.CA,US,Commercial,N2O,0.025428796,0.026220701,0.022647729,0.021057228,0.021021108,0.022109437,0.021082362,0.018664166,0.019694951,0.017752224,0.018159026,0.017812324,0.017193682,0.017576332,0.017952944,0.015292457,0.01415806,0.015120374,0.016792223,0.018094316,0.019357129,0.018470466,0.017530425,0.018052715,0.017961411,0.023811011,0.024904438,0.02512309,0.025318393
USA.CA,US,Electricity/Heat ,All GHG,40.34392191,38.10227805,45.69924867,42.09052768,49.55530388,37.20130249,32.88202516,35.88588377,39.43709236,43.38356247,53.00037433,57.9121043,43.82391192,42.8039705,46.44823719,42.05780984,46.57662016,50.11852244,51.02121739,47.95482502,43.53837794,36.49651742,48.12920649,45.83528065,46.40864236,44.39845028,36.68005167,33.0943741,33.77799713
USA.CA,US,Electricity/Heat ,CH4,0.049753798,0.04301246,0.049399558,0.047119542,0.055898098,0.036921572,0.038407063,0.039939284,0.042740769,0.047514205,0.052248043,0.050845861,0.052227383,0.053971802,0.054878335,0.054122744,0.055903964,0.054845151,0.056171512,0.057033247,0.055799419,0.049656105,0.059143942,0.056153888,0.058568627,0.055796492,0.045027052,0.043520881,0.044483423
USA.CA,US,Electricity/Heat ,CO2,40.21144253,37.9867247,45.56830209,41.96300647,49.40704547,37.10172074,32.77885371,35.78069074,39.32416318,43.25840571,52.86451412,57.78096049,43.68615856,42.66185738,46.30435273,41.91557927,46.43033539,49.97511219,50.87467269,47.80657843,43.39249915,36.36614027,47.980123,45.69657277,46.26352007,44.26304152,36.57094952,32.98843287,33.66970447
USA.CA,US,Electricity/Heat ,N2O,0.082725581,0.072540891,0.081547021,0.080401672,0.092360317,0.062660186,0.064764394,0.065253748,0.070188411,0.077642553,0.083612172,0.080297951,0.085525976,0.088141314,0.089006124,0.08810783,0.090380801,0.088565099,0.090373185,0.091213339,0.090079368,0.080721042,0.089939547,0.082553989,0.086553662,0.079612265,0.064075093,0.062420349,0.063809241
USA.CA,US,Energy ,All GHG,379.5501344,368.0912032,372.2441446,361.2254536,378.3546777,367.2261747,368.1248886,370.8353714,380.7324496,383.8924835,398.7729806,402.125038,400.5422205,388.3773264,406.6899843,403.0034739,410.4889053,414.938009,396.4835935,381.3395798,374.8013667,361.86508,366.2068668,368.7566963,365.3762017,371.2344144,372.6814466,374.260839,374.6805969
USA.CA,US,Fugitive Emissions ,All GHG,5.462181107,5.470775599,5.156442571,5.026252798,5.11817179,5.019513038,5.160743498,5.164782897,5.21339406,5.257319513,5.284487915,5.050316576,5.104427629,5.124822661,5.069067579,4.686230965,4.849476303,4.78636898,4.797389392,4.321684612,4.060496183,4.687587901,4.028621265,3.915399172,3.70797219,3.483000315,3.27427707,3.061992797,2.790305185
USA.CA,US,Fugitive Emissions ,CH4,5.402016739,5.401476324,5.119957129,4.998176502,5.078029968,4.959003778,5.099196411,5.087745527,5.118646494,5.191086756,5.177410816,4.967276206,4.974564909,4.934614811,4.91371919,4.583792836,4.774069029,4.69574042,4.694985403,4.201165004,3.926416416,4.566428974,4.028621265,3.915399172,3.70797219,3.483000315,3.27427707,3.061992797,2.790305185
USA.CA,US,Fugitive Emissions ,CO2,0.060164368,0.069299275,0.036485442,0.028076297,0.040141821,0.06050926,0.061547087,0.07703737,0.094747566,0.066232758,0.107077099,0.08304037,0.12986272,0.19020785,0.155348388,0.102438129,0.075407274,0.090628559,0.10240399,0.120519609,0.134079767,0.121158928,0,0,0,0,0,0,0
USA.CA,US,Industrial Processes ,All GHG,7.731290993,7.237805578,7.212772967,7.827930775,9.557746428,12.16538158,14.33759277,16.01429778,17.26695276,18.62335008,19.11870949,19.0556113,20.13255823,20.58552724,21.18747648,21.42702806,21.99852133,22.61293065,22.87406904,22.1005127,23.26640339,24.15826036,24.92307423,25.59065985,26.51539081,26.61038869,26.73970875,26.81971162,27.00068246
USA.CA,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.CA,US,Industrial Processes ,CO2,5.174270562,4.775952329,4.571940741,4.62186213,5.320557633,5.731162376,6.352633992,6.534166005,6.580528195,6.810544896,6.858553066,6.380205966,6.822664014,6.772512156,6.986843262,6.816171498,6.664973153,6.557390075,5.862955807,4.110813508,4.229280356,4.512364212,5.1208267,5.605532299,5.907879685,5.461145643,5.405418843,5.568076916,5.679413547
USA.CA,US,Industrial Processes ,F-Gas,2.557020431,2.461853248,2.640832225,3.206068645,4.237188795,6.434219204,7.98495878,9.480131778,10.68642457,11.81280519,12.26015642,12.67540533,13.30989421,13.81301509,14.20063322,14.61085656,15.33354818,16.05554058,17.01111323,17.98969919,19.03712303,19.64589615,19.80224753,19.98512755,20.60751112,21.14924305,21.33428991,21.2516347,21.32126891
USA.CA,US,Industrial Processes ,N2O,5.401526238,5.401017987,5.119128906,4.998176502,5.078029968,4.959003778,5.099196411,5.087745527,5.118646494,5.191086756,5.177410816,4.967276206,4.974564909,4.934614811,4.91371919,4.583792836,4.774069029,4.69574042,4.694985403,4.201165004,3.926416416,4.566428974,4.028621265,3.915399172,3.70797219,3.483000315,3.27427707,3.061992797,2.790305185
USA.CA,US,Industry,All GHG,71.88135576,73.25718096,73.60212173,70.7975244,71.15543972,69.96700299,73.0986627,77.91192697,75.65825277,73.81510058,73.23170945,74.86240002,76.50597942,76.18663355,80.69299903,77.98734672,76.85859443,75.16128005,71.68918624,66.88628396,68.74308427,69.16974732,69.85761589,73.49068438,72.94587799,72.11852566,73.41617081,73.25050628,73.21864697
USA.CA,US,Industry,CH4,0.105776845,0.098824797,0.098363022,0.086394857,0.084875472,0.081925315,0.080898812,0.089440204,0.077171445,0.079094018,0.082678625,0.089458886,0.076220403,0.075360048,0.077975435,0.078821154,0.076944922,0.075065139,0.069304016,0.062380271,0.067405758,0.070554395,0.068881216,0.070803406,0.067886175,0.066267909,0.068955685,0.070194507,0.069982829
USA.CA,US,Industry,CO2,71.58635253,72.98512754,73.33037434,70.55937163,70.91925147,69.74023756,72.87280789,77.66427926,75.44685746,73.59769316,73.00452652,74.61289334,76.29359702,75.9779973,80.47718275,77.76870093,76.64398331,74.95338159,71.49806957,66.71572877,68.55728571,68.97462894,69.6682005,73.29604392,72.75968664,71.93662995,73.22613792,73.05673719,73.02571617
